"REF_DATE","GEO","DGUID","Labour force characteristics","Statistics","UOM","UOM_ID","SCALAR_FACTOR","SCALAR_ID","VECTOR","COORDINATE","VALUE","STATUS","SYMBOL","TERMINATED","DECIMALS"
"2001-07","Canada","2016A000011124","Unemployment rate","Estimate","Percentage","242","units","0","v91413409","1.8.1","7.0","","","","1"
"2001-08","Canada","2016A000011124","Unemployment rate","Estimate","Percentage","242","units","0","v91413409","1.8.1","7.2","","","","1"
"2001-09","Canada","2016A000011124","Unemployment rate","Estimate","Percentage","242","units","0","v91413409","1.8.1","7.1","","","","1"
"2001-10","Canada","2016A000011124","Unemployment rate","Estimate","Percentage","242","units","0","v91413409","1.8.1","6.9","","","","1"
"2001-11","Canada","2016A000011124","Unemployment rate","Estimate","Percentage","242","units","0","v91413409","1.8.1","6.8","","","","1"
"2001-12","Canada","2016A000011124","Unemployment rate","Estimate","Percentage","242","units","0","v91413409","1.8.1","7.2","","","","1"
"2002-01","Canada","2016A000011124","Unemployment rate","Estimate","Percentage","242","units","0","v91413409","1.8.1","7.8","","","","1"
"2002-02","Canada","2016A000011124","Unemployment rate","Estimate","Percentage","242","units","0","v91413409","1.8.1","8.3","","","","1"
"2002-03","Canada","2016A000011124","Unemployment rate","Estimate","Percentage","242","units","0","v91413409","1.8.1","8.5","","","","1"
"2002-04","Canada","2016A000011124","Unemployment rate","Estimate","Percentage","242","units","0","v91413409","1.8.1","8.3","","","","1"
"2002-05","Canada","2016A000011124","Unemployment rate","Estimate","Percentage","242","units","0","v91413409","1.8.1","8.1","","","","1"
"2002-06","Canada","2016A000011124","Unemployment rate","Estimate","Percentage","242","units","0","v91413409","1.8.1","7.7","","","","1"
"2002-07","Canada","2016A000011124","Unemployment rate","Estimate","Percentage","242","units","0","v91413409","1.8.1","7.6","","","","1"
"2002-08","Canada","2016A000011124","Unemployment rate","Estimate","Percentage","242","units","0","v91413409","1.8.1","7.5","","","","1"
"2002-09","Canada","2016A000011124","Unemployment rate","Estimate","Percentage","242","units","0","v91413409","1.8.1","7.5","","","","1"
"2002-10","Canada","2016A000011124","Unemployment rate","Estimate","Percentage","242","units","0","v91413409","1.8.1","7.2","","","","1"
"2002-11","Canada","2016A000011124","Unemployment rate","Estimate","Percentage","242","units","0","v91413409","1.8.1","7.0","","","","1"
"2002-12","Canada","2016A000011124","Unemployment rate","Estimate","Percentage","242","units","0","v91413409","1.8.1","7.1","","","","1"
"2003-01","Canada","2016A000011124","Unemployment rate","Estimate","Percentage","242","units","0","v91413409","1.8.1","7.4","","","","1"
"2003-02","Canada","2016A000011124","Unemployment rate","Estimate","Percentage","242","units","0","v91413409","1.8.1","7.7","","","","1"
"2003-03","Canada","2016A000011124","Unemployment rate","Estimate","Percentage","242","units","0","v91413409","1.8.1","7.9","","","","1"
"2003-04","Canada","2016A000011124","Unemployment rate","Estimate","Percentage","242","units","0","v91413409","1.8.1","7.9","","","","1"
"2003-05","Canada","2016A000011124","Unemployment rate","Estimate","Percentage","242","units","0","v91413409","1.8.1","7.9","","","","1"
"2003-06","Canada","2016A000011124","Unemployment rate","Estimate","Percentage","242","units","0","v91413409","1.8.1","7.7","","","","1"
"2003-07","Canada","2016A000011124","Unemployment rate","Estimate","Percentage","242","units","0","v91413409","1.8.1","7.6","","","","1"
"2003-08","Canada","2016A000011124","Unemployment rate","Estimate","Percentage","242","units","0","v91413409","1.8.1","7.7","","","","1"
"2003-09","Canada","2016A000011124","Unemployment rate","Estimate","Percentage","242","units","0","v91413409","1.8.1","7.7","","","","1"
"2003-10","Canada","2016A000011124","Unemployment rate","Estimate","Percentage","242","units","0","v91413409","1.8.1","7.4","","","","1"
"2003-11","Canada","2016A000011124","Unemployment rate","Estimate","Percentage","242","units","0","v91413409","1.8.1","7.1","","","","1"
"2003-12","Canada","2016A000011124","Unemployment rate","Estimate","Percentage","242","units","0","v91413409","1.8.1","7.0","","","","1"
"2004-01","Canada","2016A000011124","Unemployment rate","Estimate","Percentage","242","units","0","v91413409","1.8.1","7.3","","","","1"
"2004-02","Canada","2016A000011124","Unemployment rate","Estimate","Percentage","242","units","0","v91413409","1.8.1","7.5","","","","1"
"2004-03","Canada","2016A000011124","Unemployment rate","Estimate","Percentage","242","units","0","v91413409","1.8.1","7.8","","","","1"
"2004-04","Canada","2016A000011124","Unemployment rate","Estimate","Percentage","242","units","0","v91413409","1.8.1","7.7","","","","1"
"2004-05","Canada","2016A000011124","Unemployment rate","Estimate","Percentage","242","units","0","v91413409","1.8.1","7.5","","","","1"
"2004-06","Canada","2016A000011124","Unemployment rate","Estimate","Percentage","242","units","0","v91413409","1.8.1","7.2","","","","1"
"2004-07","Canada","2016A000011124","Unemployment rate","Estimate","Percentage","242","units","0","v91413409","1.8.1","7.1","","","","1"
"2004-08","Canada","2016A000011124","Unemployment rate","Estimate","Percentage","242","units","0","v91413409","1.8.1","7.2","","","","1"
"2004-09","Canada","2016A000011124","Unemployment rate","Estimate","Percentage","242","units","0","v91413409","1.8.1","7.1","","","","1"
"2004-10","Canada","2016A000011124","Unemployment rate","Estimate","Percentage","242","units","0","v91413409","1.8.1","6.8","","","","1"
"2004-11","Canada","2016A000011124","Unemployment rate","Estimate","Percentage","242","units","0","v91413409","1.8.1","6.6","","","","1"
"2004-12","Canada","2016A000011124","Unemployment rate","Estimate","Percentage","242","units","0","v91413409","1.8.1","6.7","","","","1"
"2005-01","Canada","2016A000011124","Unemployment rate","Estimate","Percentage","242","units","0","v91413409","1.8.1","7.0","","","","1"
"2005-02","Canada","2016A000011124","Unemployment rate","Estimate","Percentage","242","units","0","v91413409","1.8.1","7.2","","","","1"
"2005-03","Canada","2016A000011124","Unemployment rate","Estimate","Percentage","242","units","0","v91413409","1.8.1","7.4","","","","1"
"2005-04","Canada","2016A000011124","Unemployment rate","Estimate","Percentage","242","units","0","v91413409","1.8.1","7.3","","","","1"
"2005-05","Canada","2016A000011124","Unemployment rate","Estimate","Percentage","242","units","0","v91413409","1.8.1","7.1","","","","1"
"2005-06","Canada","2016A000011124","Unemployment rate","Estimate","Percentage","242","units","0","v91413409","1.8.1","6.8","","","","1"
"2005-07","Canada","2016A000011124","Unemployment rate","Estimate","Percentage","242","units","0","v91413409","1.8.1","6.7","","","","1"
"2005-08","Canada","2016A000011124","Unemployment rate","Estimate","Percentage","242","units","0","v91413409","1.8.1","6.8","","","","1"
"2005-09","Canada","2016A000011124","Unemployment rate","Estimate","Percentage","242","units","0","v91413409","1.8.1","6.8","","","","1"
"2005-10","Canada","2016A000011124","Unemployment rate","Estimate","Percentage","242","units","0","v91413409","1.8.1","6.5","","","","1"
"2005-11","Canada","2016A000011124","Unemployment rate","Estimate","Percentage","242","units","0","v91413409","1.8.1","6.1","","","","1"
"2005-12","Canada","2016A000011124","Unemployment rate","Estimate","Percentage","242","units","0","v91413409","1.8.1","6.1","","","","1"
"2006-01","Canada","2016A000011124","Unemployment rate","Estimate","Percentage","242","units","0","v91413409","1.8.1","6.4","","","","1"
"2006-02","Canada","2016A000011124","Unemployment rate","Estimate","Percentage","242","units","0","v91413409","1.8.1","6.7","","","","1"
"2006-03","Canada","2016A000011124","Unemployment rate","Estimate","Percentage","242","units","0","v91413409","1.8.1","6.9","","","","1"
"2006-04","Canada","2016A000011124","Unemployment rate","Estimate","Percentage","242","units","0","v91413409","1.8.1","6.7","","","","1"
"2006-05","Canada","2016A000011124","Unemployment rate","Estimate","Percentage","242","units","0","v91413409","1.8.1","6.5","","","","1"
"2006-06","Canada","2016A000011124","Unemployment rate","Estimate","Percentage","242","units","0","v91413409","1.8.1","6.1","","","","1"
"2006-07","Canada","2016A000011124","Unemployment rate","Estimate","Percentage","242","units","0","v91413409","1.8.1","6.2","","","","1"
"2006-08","Canada","2016A000011124","Unemployment rate","Estimate","Percentage","242","units","0","v91413409","1.8.1","6.4","","","","1"
"2006-09","Canada","2016A000011124","Unemployment rate","Estimate","Percentage","242","units","0","v91413409","1.8.1","6.5","","","","1"
"2006-10","Canada","2016A000011124","Unemployment rate","Estimate","Percentage","242","units","0","v91413409","1.8.1","6.1","","","","1"
"2006-11","Canada","2016A000011124","Unemployment rate","Estimate","Percentage","242","units","0","v91413409","1.8.1","5.8","","","","1"
"2006-12","Canada","2016A000011124","Unemployment rate","Estimate","Percentage","242","units","0","v91413409","1.8.1","5.7","","","","1"
"2007-01","Canada","2016A000011124","Unemployment rate","Estimate","Percentage","242","units","0","v91413409","1.8.1","6.1","","","","1"
"2007-02","Canada","2016A000011124","Unemployment rate","Estimate","Percentage","242","units","0","v91413409","1.8.1","6.3","","","","1"
"2007-03","Canada","2016A000011124","Unemployment rate","Estimate","Percentage","242","units","0","v91413409","1.8.1","6.6","","","","1"
"2007-04","Canada","2016A000011124","Unemployment rate","Estimate","Percentage","242","units","0","v91413409","1.8.1","6.5","","","","1"
"2007-05","Canada","2016A000011124","Unemployment rate","Estimate","Percentage","242","units","0","v91413409","1.8.1","6.3","","","","1"
"2007-06","Canada","2016A000011124","Unemployment rate","Estimate","Percentage","242","units","0","v91413409","1.8.1","6.0","","","","1"
"2007-07","Canada","2016A000011124","Unemployment rate","Estimate","Percentage","242","units","0","v91413409","1.8.1","6.0","","","","1"
"2007-08","Canada","2016A000011124","Unemployment rate","Estimate","Percentage","242","units","0","v91413409","1.8.1","6.1","","","","1"
"2007-09","Canada","2016A000011124","Unemployment rate","Estimate","Percentage","242","units","0","v91413409","1.8.1","6.0","","","","1"
"2007-10","Canada","2016A000011124","Unemployment rate","Estimate","Percentage","242","units","0","v91413409","1.8.1","5.7","","","","1"
